fold,date,y_true_class,y_true_price
2,2011-04-28,1,1486.5
2,2011-05-06,0,1502
2,2011-05-09,1,1513.5
2,2011-05-10,1,1508
2,2011-05-11,0,1489.5
2,2011-05-12,0,1505.75
2,2011-05-13,1,1500.75
2,2011-05-16,0,1496.5
2,2011-05-18,0,1493
2,2011-05-19,0,1490.75
2,2011-05-20,0,1510.5
2,2011-05-23,1,1527
2,2011-05-24,1,1526.25
2,2011-05-25,0,1518.5
2,2011-05-26,0,1533
2,2011-05-27,1,1536.5
2,2011-05-31,1,1533.75
2,2011-06-01,0,1539.5
2,2011-06-02,1,1540
2,2011-06-03,1,1545
2,2011-06-07,1,1537.75
2,2011-06-08,0,1537.75
2,2011-06-09,0,1529.25
2,2011-06-10,0,1516
2,2011-06-14,0,1529.75
2,2011-06-15,1,1523.25
2,2011-06-16,0,1537.5
2,2011-06-17,1,1544
2,2011-06-20,1,1544.75
2,2011-06-21,1,1552.5
2,2011-06-22,1,1523
2,2011-06-23,0,1514.75
2,2011-06-24,0,1498
2,2011-06-27,0,1499
2,2011-06-28,1,1504.25
2,2011-06-29,1,1505.5
2,2011-06-30,1,1510
2,2011-07-05,1,1527.25
2,2011-07-06,1,1527.5
2,2011-07-07,1,1541.5
2,2011-07-08,1,1555.5
2,2011-07-11,1,1550.5
2,2011-07-12,0,1579
2,2011-07-13,1,1590.5
2,2011-07-14,1,1587
2,2011-07-15,0,1601
2,2011-07-19,1,1586
2,2011-07-20,0,1601
2,2011-07-21,1,1602
2,2011-07-22,1,1613.5
2,2011-07-25,1,1612.75
2,2011-07-26,0,1625
2,2011-07-27,1,1613.5
2,2011-07-28,0,1628.5
2,2011-07-29,1,1623
2,2011-08-01,0,1637.75
2,2011-08-02,1,1669.25
2,2011-08-03,1,1679.5
2,2011-08-04,1,1658.75
2,2011-08-05,0,1693
2,2011-08-08,1,1736
2,2011-08-09,1,1772
2,2011-08-10,1,1760
2,2011-08-11,0,1736
2,2011-08-12,0,1782.5
2,2011-08-16,1,1790
2,2011-08-17,1,1824
2,2011-08-18,1,1877.5
2,2011-08-22,1,1876
2,2011-08-23,0,1770
2,2011-08-24,0,1729
2,2011-08-25,0,1788
2,2011-08-26,1,1825
2,2011-08-30,1,1875.25
2,2011-09-02,1,1895
2,2011-09-06,1,1810
2,2011-09-07,0,1855
2,2011-09-08,1,1851
2,2011-09-09,0,1820
2,2011-09-13,0,1818.5
2,2011-09-14,0,1782
2,2011-09-15,0,1794
2,2011-09-16,1,1799
2,2011-09-20,1,1793
2,2011-09-21,0,1722
2,2011-09-22,0,1598
2,2011-09-26,0,1659
2,2011-09-27,1,1643
2,2011-09-28,0,1613
2,2011-09-29,0,1663
2,2011-10-11,1,1682
2,2011-10-12,1,1656
2,2011-10-13,0,1678
2,2011-10-14,1,1682
2,2011-10-17,1,1631
2,2011-10-18,0,1652.5
2,2011-10-19,1,1620
2,2011-10-20,0,1642.5
2,2011-10-21,1,1652
2,2011-10-24,1,1656
2,2011-10-25,1,1741
2,2011-10-28,1,1722
2,2011-10-31,0,1699
2,2011-11-01,0,1743
2,2011-11-02,1,1749
2,2011-11-04,1,1795
2,2011-11-08,1,1773
2,2011-11-11,0,1785
2,2011-11-15,1,1756
2,2011-11-16,0,1742.5
2,2011-11-17,0,1719
2,2011-11-18,0,1702
2,2011-11-21,0,1699
2,2011-11-22,0,1688.5
2,2011-11-25,0,1714
2,2011-11-28,1,1717
2,2011-11-29,1,1746
2,2011-11-30,1,1752
2,2011-12-01,1,1747
2,2011-12-02,0,1744
2,2011-12-05,0,1735.5
2,2011-12-07,0,1715
2,2011-12-08,0,1709
2,2011-12-09,0,1659.5
2,2011-12-12,0,1672.5
2,2011-12-13,1,1574
2,2011-12-15,0,1594
2,2011-12-16,1,1598
2,2011-12-19,1,1613.5
2,2011-12-20,1,1608
2,2011-12-21,0,1606.5
2,2011-12-22,0,1571
2,2011-12-28,0,1531
2,2011-12-29,0,1574.5
2,2011-12-30,1,1613
2,2012-01-04,1,1599
2,2012-01-05,0,1616.5
2,2012-01-06,1,1637
2,2012-01-10,1,1634.5
2,2012-01-11,0,1661
2,2012-01-12,1,1635.5
2,2012-01-13,0,1656
2,2012-01-17,1,1647
2,2012-01-18,0,1655
2,2012-01-19,1,1729
2,2012-01-30,1,1744
2,2012-01-31,1,1740
2,2012-02-01,0,1751
2,2012-02-02,1,1734
2,2012-02-03,0,1719
2,2012-02-06,0,1724
2,2012-02-07,1,1746
2,2012-02-08,1,1748
2,2012-02-09,1,1711.5
2,2012-02-10,0,1720
2,2012-02-13,1,1722
2,2012-02-14,1,1733
2,2012-02-15,1,1723
2,2012-02-17,0,1748
2,2012-02-21,1,1752
2,2012-02-22,1,1777
2,2012-02-23,1,1777.5
2,2012-02-24,1,1772
2,2012-02-27,0,1781
2,2012-02-28,1,1770
2,2012-02-29,0,1714
2,2012-03-01,0,1707
2,2012-03-02,0,1705
2,2012-03-05,0,1669
2,2012-03-06,0,1677.5
2,2012-03-07,1,1687.5
2,2012-03-09,1,1697.5
2,2012-03-12,1,1690
2,2012-03-13,0,1644.25
2,2012-03-14,0,1648
2,2012-03-15,1,1658
2,2012-03-16,1,1661.5
2,2012-03-19,1,1649.25
2,2012-03-21,0,1680.25
2,2012-03-26,1,1692
2,2012-03-27,1,1676
2,2012-03-28,0,1657.5
2,2012-03-29,0,1662.5
2,2012-03-30,1,1658
2,2012-04-11,0,1668.5
2,2012-04-12,1,1666.5
2,2012-04-13,0,1653
2,2012-04-16,0,1635.5
2,2012-04-17,0,1644
2,2012-04-18,1,1650
2,2012-04-19,1,1641.5
2,2012-04-20,0,1629
2,2012-04-23,0,1649.5
2,2012-04-24,1,1637.75
2,2012-04-25,0,1653.5
2,2012-04-26,1,1663.5
2,2012-04-27,1,1648
2,2012-05-02,0,1602.5
2,2012-05-08,0,1582.5
2,2012-05-09,0,1598.5
2,2012-05-10,1,1583
2,2012-05-11,0,1558.5
2,2012-05-14,0,1556.5
2,2012-05-15,0,1548.5
2,2012-05-16,0,1554
2,2012-05-17,1,1589.5
2,2012-05-18,1,1592.5
2,2012-05-21,1,1582.5
2,2012-05-22,0,1549
2,2012-05-23,0,1569.5
2,2012-05-25,1,1579.5
2,2012-05-29,1,1540
2,2012-05-30,0,1558
2,2012-05-31,1,1606
2,2012-06-01,1,1635
2,2012-06-06,1,1606
2,2012-06-07,0,1576.5
2,2012-06-08,0,1584
2,2012-06-11,1,1603.5
2,2012-06-12,1,1619.5
2,2012-06-13,1,1613.5
2,2012-06-14,0,1627.25
2,2012-06-15,1,1615.5
2,2012-06-18,0,1625.5
2,2012-06-19,1,1601
2,2012-06-20,0,1582
2,2012-06-21,0,1570
2,2012-06-25,0,1576
2,2012-06-26,1,1573.5
2,2012-06-27,0,1558.5
2,2012-06-28,0,1598.5
2,2012-06-29,1,1617.5
2,2012-07-03,1,1604
2,2012-07-05,0,1587
2,2012-07-06,0,1585
2,2012-07-09,0,1595.25
2,2012-07-10,1,1577
2,2012-07-11,0,1556.25
2,2012-07-12,0,1595.5
2,2012-07-13,1,1585.25
2,2012-07-17,0,1576.25
2,2012-07-20,0,1572.25
2,2012-07-23,0,1583.25
2,2012-07-24,1,1601
2,2012-07-25,1,1618
2,2012-07-26,1,1618.25
2,2012-07-27,1,1617.75
2,2012-07-30,0,1622
2,2012-07-31,1,1599
2,2012-08-01,0,1597
2,2012-08-02,0,1602
2,2012-08-03,1,1610
2,2012-08-06,1,1611
2,2012-08-07,1,1613.25
2,2012-08-08,1,1615
2,2012-08-09,1,1618.5
2,2012-08-10,1,1622.5
2,2012-08-13,1,1597.75
2,2012-08-14,0,1604.5
2,2012-08-16,1,1614.75
2,2012-08-17,1,1639.5
2,2012-08-21,1,1642
2,2012-08-22,1,1665.25
2,2012-08-23,1,1667
2,2012-08-24,1,1668
2,2012-08-28,1,1660
2,2012-08-29,0,1660.5
2,2012-08-30,1,1648.5
2,2012-08-31,0,1697
2,2012-09-04,1,1690
2,2012-09-05,0,1701
2,2012-09-06,1,1728
2,2012-09-07,1,1732
2,2012-09-10,1,1736.75
2,2012-09-11,1,1737
2,2012-09-12,1,1733.25
2,2012-09-13,0,1775.5
2,2012-09-14,1,1769.5
2,2012-09-18,0,1758.5
2,2012-09-20,0,1784.5
2,2012-09-21,1,1762.5
2,2012-09-24,0,1771.5
2,2012-09-25,1,1744.75
2,2012-09-26,0,1763
2,2012-09-27,1,1776
2,2012-09-28,1,1774
2,2012-10-09,0,1761.25
2,2012-10-10,0,1769
2,2012-10-11,1,1766.75
2,2012-10-12,0,1736
2,2012-10-15,0,1746.5
2,2012-10-16,1,1749
2,2012-10-17,1,1743
2,2012-10-18,0,1737
2,2012-10-19,0,1726.75
2,2012-10-22,0,1711
2,2012-10-23,0,1715.5
2,2012-10-25,1,1719
2,2012-10-31,1,1716.25
2,2012-11-01,0,1685
2,2012-11-02,0,1683.5
2,2012-11-05,0,1691
2,2012-11-06,1,1715.25
2,2012-11-07,1,1717
2,2012-11-08,1,1738.25
2,2012-11-09,1,1735.25
2,2012-11-12,0,1710
2,2012-11-15,0,1713.5
2,2012-11-16,1,1732.25
2,2012-11-20,1,1724
2,2012-11-21,0,1750.5
2,2012-11-26,1,1746.25
2,2012-11-27,0,1725
2,2012-11-29,0,1726
2,2012-11-30,1,1720
2,2012-12-03,0,1697.75
2,2012-12-04,0,1694
2,2012-12-05,0,1694.25
2,2012-12-06,1,1701.5
2,2012-12-07,1,1712.5
2,2012-12-10,1,1710
2,2012-12-11,0,1716.25
2,2012-12-12,1,1692.75
2,2012-12-13,0,1696.25
2,2012-12-14,1,1695.75
2,2012-12-17,0,1694
2,2012-12-18,0,1665
2,2012-12-19,0,1650.5
2,2012-12-20,0,1651.5
2,2012-12-21,1,1655.5
2,2012-12-27,1,1657.5
2,2012-12-28,1,1648
2,2013-01-04,0,1645.25
2,2013-01-07,0,1656
2,2013-01-08,1,1657.75
2,2013-01-09,1,1675
2,2013-01-10,1,1657.5
2,2013-01-11,0,1676.25
2,2013-01-16,1,1675
2,2013-01-17,0,1688.5
2,2013-01-18,1,1690.5
2,2013-01-22,1,1690.25
2,2013-01-23,0,1671
2,2013-01-24,0,1656.5
2,2013-01-28,0,1663.5
2,2013-01-29,1,1677.5
2,2013-01-30,1,1664.75
2,2013-01-31,0,1669
2,2013-02-01,1,1666
2,2013-02-04,0,1673.5
2,2013-02-05,1,1674.25
2,2013-02-06,1,1668
2,2013-02-07,0,1668.25
2,2013-02-08,1,1588.5
2,2013-02-20,0,1577
2,2013-02-21,0,1576.5
2,2013-02-22,0,1586.25
2,2013-02-25,1,1590.5
2,2013-02-26,1,1604.25
2,2013-02-27,1,1588.5
2,2013-02-28,0,1582.25
2,2013-03-01,0,1574.25
2,2013-03-04,0,1579.75
2,2013-03-05,1,1574
2,2013-03-06,0,1579.5
2,2013-03-07,1,1581.75
2,2013-03-08,1,1579
2,2013-03-11,0,1594
2,2013-03-12,1,1589.25
2,2013-03-13,0,1586
2,2013-03-14,0,1595.5
2,2013-03-15,1,1603.75
2,2013-03-18,1,1610.75
2,2013-03-19,1,1613.75
2,2013-03-21,1,1607.75
2,2013-03-22,0,1599.25
2,2013-03-25,0,1598
2,2013-03-26,0,1598.25
2,2013-03-28,1,1583.5
2,2013-04-02,0,1574.75
2,2013-04-03,0,1575
2,2013-04-08,1,1577.25
2,2013-04-09,1,1575
2,2013-04-10,0,1535.5
2,2013-04-12,0,1395
2,2013-04-15,0,1380
2,2013-04-16,0,1392
2,2013-04-17,1,1393.75
2,2013-04-18,1,1424.5
2,2013-04-22,1,1408
2,2013-04-23,0,1451
2,2013-04-25,1,1471.5
2,2013-04-26,1,1469.25
2,2013-05-02,0,1444.25
2,2013-05-07,0,1465.5
2,2013-05-09,1,1426.5
2,2013-05-10,0,1430.75
2,2013-05-13,1,1433.75
2,2013-05-14,1,1410
2,2013-05-15,0,1381
2,2013-05-16,0,1368.75
2,2013-05-17,0,1354.75
2,2013-05-20,0,1360.75
2,2013-05-21,1,1408.5
2,2013-05-22,1,1380.5
2,2013-05-23,0,1390.25
2,2013-05-24,1,1376.5
2,2013-05-28,0,1382.5
3,2013-05-29,1,1413.5
3,2013-05-30,1,1394.5
3,2013-05-31,0,1402.5
3,2013-06-03,1,1399.5
3,2013-06-04,0,1404
3,2013-06-05,1,1400
3,2013-06-06,0,1386
3,2013-06-07,0,1385
3,2013-06-13,0,1391.25
3,2013-06-14,1,1384.75
3,2013-06-17,0,1366.75
3,2013-06-18,0,1372.75
3,2013-06-19,1,1292.5
3,2013-06-20,0,1295.25
3,2013-06-21,1,1286.75
3,2013-06-24,0,1279
3,2013-06-25,0,1236.25
3,2013-06-26,0,1232.75
3,2013-06-27,0,1192
3,2013-06-28,0,1252.5
3,2013-07-02,1,1250
3,2013-07-03,0,1212.75
3,2013-07-05,0,1235.25
3,2013-07-08,1,1255.5
3,2013-07-09,1,1256
3,2013-07-10,1,1285
3,2013-07-11,1,1279.75
3,2013-07-12,0,1291.5
3,2013-07-16,1,1297.25
3,2013-07-17,1,1283.25
3,2013-07-18,0,1295.75
3,2013-07-19,1,1327
3,2013-07-22,1,1333.5
3,2013-07-23,1,1335
3,2013-07-24,1,1326
3,2013-07-25,0,1331
3,2013-07-26,1,1329.75
3,2013-07-29,0,1324.1500000000001
3,2013-07-30,0,1314.5
3,2013-07-31,0,1315
3,2013-08-01,1,1309.25
3,2013-08-02,0,1304.75
3,2013-08-05,0,1280.5
3,2013-08-06,0,1282.5
3,2013-08-07,1,1298.25
3,2013-08-08,1,1341
3,2013-08-12,1,1328.5
3,2013-08-13,0,1326.5
3,2013-08-14,0,1369.25
3,2013-08-16,1,1365
3,2013-08-19,0,1372.5
3,2013-08-20,1,1363
3,2013-08-21,0,1375.5
3,2013-08-22,1,1377.5
3,2013-08-23,1,1419.25
3,2013-08-27,1,1419.5
3,2013-08-28,1,1407.75
3,2013-08-29,0,1394.75
3,2013-08-30,0,1399.5
3,2013-09-03,1,1390
3,2013-09-04,0,1385
3,2013-09-05,0,1387
3,2013-09-06,1,1358.25
3,2013-09-10,0,1363.75
3,2013-09-11,1,1328
3,2013-09-12,0,1318.5
3,2013-09-13,0,1312.25
3,2013-09-17,0,1301
3,2013-09-18,0,1314.25
3,2013-09-24,1,1322.75
3,2013-09-25,1,1333
3,2013-09-26,1,1341
3,2013-09-27,1,1326.5
3,2013-09-30,0,1329.5
3,2013-10-08,1,1304
3,2013-10-09,0,1298.5
3,2013-10-10,0,1265.5
3,2013-10-11,0,1270.5
3,2013-10-15,1,1319.25
3,2013-10-17,1,1316.5
3,2013-10-18,0,1317.5
3,2013-10-21,1,1333
3,2013-10-22,1,1331.25
3,2013-10-23,0,1344.75
3,2013-10-24,1,1347.75
3,2013-10-25,1,1361
3,2013-10-28,1,1349.25
3,2013-10-29,0,1354.75
3,2013-10-30,1,1324
3,2013-10-31,0,1306.75
3,2013-11-01,0,1307.25
3,2013-11-05,1,1319
3,2013-11-06,1,1307.25
3,2013-11-07,0,1285.5
3,2013-11-08,0,1282.5
3,2013-11-11,0,1281.25
3,2013-11-12,0,1272.5
3,2013-11-13,0,1286
3,2013-11-14,1,1283.5
3,2013-11-18,0,1275.75
